v,mu,FvK,b2,etam,Fext,eq_D,eq_hmin,eq_hmax,stretch_D0,stretch_D1,relax_tc
0.65,4.0,250.00000000000003,1.5,0.7,100.0,8.098934981592029,1.1291677503741295,2.2808083126608882,5.319410146583086,14.144181901248107,0.18605911337520187
0.6612903225806451,4.0,250.00000000000003,1.5,0.7,100.0,8.102772713367413,1.135401286651438,2.2836799597943807,5.31007524888386,14.307552941391776,0.17033996082080888
0.6725806451612903,4.0,250.00000000000003,1.5,0.7,100.0,8.09626492007872,1.1519208776851795,2.2770605475697265,5.288862985388152,14.288870201679044,0.1804800838819264
0.6838709677419355,4.0,250.00000000000003,1.5,0.7,100.0,8.100491012695688,1.1540984746482108,2.27775238903406,5.306045720847906,14.390499326619556,0.18423594857787912
0.6951612903225807,4.0,250.00000000000003,1.5,0.7,100.0,8.098609563737728,1.16445513667753,2.274557208161465,5.281578260624103,14.288894745654785,0.18478721148980695
0.7064516129032258,4.0,250.00000000000003,1.5,0.7,100.0,8.095493972187493,1.162045287316865,2.27618155297215,5.288687262182841,14.1259223494896,0.18226531432511386
0.717741935483871,4.0,250.00000000000003,1.5,0.7,100.0,8.09200571754336,1.172007735430136,2.27791474877164,5.280225350385759,14.259344352916237,0.1859976716420778
0.7290322580645161,4.0,250.00000000000003,1.5,0.7,100.0,8.092886047064576,1.1724369166274315,2.2787562499245384,5.277807677728386,14.270630544939014,0.1816737941113629
0.7403225806451613,4.0,250.00000000000003,1.5,0.7,100.0,8.086374790428602,1.1727321991436144,2.288250137344549,5.282829520044411,14.07043315323831,0.18957099505801314
0.7516129032258064,4.0,250.00000000000003,1.5,0.7,100.0,8.09395065751581,1.1596040449856158,2.286107755842885,5.296733544452107,14.111839963585497,0.17667612380229733
0.7629032258064516,4.0,250.00000000000003,1.5,0.7,100.0,8.084707335043824,1.1654918458715153,2.3001379727929714,5.288367108620712,14.085027177009355,0.17938382992152296
0.7741935483870968,4.0,250.00000000000003,1.5,0.7,100.0,8.078418715173012,1.1583063832339295,2.3039915710477676,5.277102477336539,14.380160907409264,0.18432667765378147
0.785483870967742,4.0,250.00000000000003,1.5,0.7,100.0,8.077958186615552,1.1476559179838939,2.303522026707567,5.285456162049667,14.189852436854432,0.18395549012529255
0.7967741935483871,4.0,250.00000000000003,1.5,0.7,100.0,8.062063028650112,1.1407392275922168,2.3115853135934583,5.264820998872762,14.136056385293756,0.17395467333594916
0.8080645161290323,4.0,250.00000000000003,1.5,0.7,100.0,8.06139776172255,1.1309088225066686,2.3128123331723285,5.272885403179741,14.216747287973636,0.1798436947945028
0.8193548387096774,4.0,250.00000000000003,1.5,0.7,100.0,8.053481024877556,1.117195713606373,2.32203774220047,5.2737613061188,14.2188662309836,0.1813421445926835
0.8306451612903226,4.0,250.00000000000003,1.5,0.7,100.0,8.03845969646767,1.101555593240101,2.3334541961147304,5.2681822114345485,14.129966648417032,0.17898548822852203
0.8419354838709677,4.0,250.00000000000003,1.5,0.7,100.0,8.028171062306676,1.0849668474057994,2.347913861387798,5.263844274387077,14.14412099002003,0.17404753258612074
0.853225806451613,4.0,250.00000000000003,1.5,0.7,100.0,8.014608402458943,1.0696400878788956,2.3679338157147987,5.252520567207559,14.114473377458133,0.1704951919254888
0.864516129032258,4.0,250.00000000000003,1.5,0.7,100.0,8.000620797068624,1.0420479251491515,2.3858233948377343,5.2539621698113885,14.21390329040368,0.16903273339489333
0.8758064516129033,4.0,250.00000000000003,1.5,0.7,100.0,7.980817330738553,1.0192316097468057,2.407057683940058,5.242848087605747,14.111092695018076,0.16915825492953918
0.8983870967741936,4.0,250.00000000000003,1.5,0.7,100.0,7.933309199771336,0.9600699695667475,2.445091400612408,5.233130313867367,14.169315154434216,0.16944242049433508
0.9096774193548387,4.0,250.00000000000003,1.5,0.7,100.0,7.904185918266197,0.925195413366878,2.473683959134806,5.223548493675633,14.092990307810469,0.16871455461036897
0.9209677419354838,4.0,250.00000000000003,1.5,0.7,100.0,7.869107710756527,0.8877743880671904,2.5037651943681563,5.207504598238386,13.913641998177505,0.16839718924173094
0.932258064516129,4.0,250.00000000000003,1.5,0.7,100.0,7.829515275282427,0.8445571792300728,2.5400483297534966,5.186596889683863,14.00218230989842,0.16868866455880235
0.9435483870967742,4.0,250.00000000000003,1.5,0.7,100.0,7.782480111597173,0.7964841051268642,2.588768206238471,5.15392606279812,14.074542498541994,0.17052007425213497
0.9548387096774194,4.0,250.00000000000003,1.5,0.7,100.0,7.718389102293677,0.7399365031991731,2.653039395943422,5.097966198898643,13.917934356258897,0.1685525572970556
0.9661290322580645,4.0,250.00000000000003,1.5,0.7,100.0,7.63945108284001,0.6842394692512118,2.694533897354697,5.039106516723273,13.55399286220847,0.1656090623058917
0.9774193548387097,4.0,250.00000000000003,1.5,0.7,100.0,7.528590025190944,0.6413307762111135,2.896699208721194,4.950012683873533,13.36993539413507,0.16276558201989755
0.9887096774193549,4.0,250.00000000000003,1.5,0.7,100.0,7.34951137278436,0.7513092509339601,3.0551129613287578,4.819663904560864,13.29896554342151,0.1592258389329924
1.0,4.0,250.00000000000003,1.5,0.7,100.0,7.039481602468183,2.405446339810944,3.058620091072234,4.4749328060007585,13.497388940748491,0.1464136513536105
